clusterTag	clusterId	Score	Pattern
	17	['0.21016477135586342', '0.2102']	[['TO', 'DT', 'NN']]
	18	['0.19719732844185556', '0.1972']	[['TO', 'VB', 'TO']]
	19	['0.19605836872341617', '0.1961']	[['TO', 'DT', 'JJ']]
	20	['0.19135802677576502', '0.1914']	[['TO', 'DT', 'JJ']]
	21	['0.18483729503421722', '0.1849']	[['TO', 'BENTITY', 'IN']]
	22	['0.17433672853278295', '0.1744']	[['TO', 'CD', 'NNS']]
	23	['0.14834330573196158', '0.14836992010048064']	[['TO', 'VB', 'TO'], ['TO', 'VBN', 'BENTITY']]
	24	['0.1422729582686758', '0.1423']	[['TO', 'DT', 'NN']]
	25	['0.14094250864658853', '0.1411228576474006']	[['TO', 'DT', 'JJ'], ['TO', 'NN', 'NN']]
	26	['0.1394478512825943', '0.1395']	[['TO', 'CD', 'CC']]
	27	['0.13592004781908867', '0.13593']	[['TO', 'VB', 'DT']]
	28	['0.1307996627494299', '0.1308']	[['TO', 'DT', 'JJ']]
	29	['0.12028702423219678', '0.1203']	[['TO', 'DT', 'NN']]
	30	['0.11787831710248378', '0.1179']	[['TO', 'VB', 'DT']]
	31	['0.11513605527131786', '0.1152']	[['TO', 'BENTITY', 'CC']]
	32	['0.11269428366679457', '0.1127']	[['TO', 'DT', 'VBN']]
	33	['0.1112502975382246', '0.11175909918282238']	[['TO', 'NN', 'CC'], ['TO', 'DT', 'NN']]
	34	['0.1091708795197853', '0.1095454312656262']	[['TO', 'DT', 'JJ'], ['TO', 'CD', 'CD'], ['TO', 'VB', 'DT']]
	35	['0.10704527988924994', '0.1071']	[['TO', 'DT', 'JJ']]
	36	['0.10573403483782205', '0.10584929266947438']	[['TO', 'VB', 'TO'], ['TO', 'VB', 'BENTITY']]
	37	['0.0951862307102781', '0.0952']	[['TO', 'VB', 'DT']]
	38	['0.090881379476473', '0.0909']	[['TO', 'DT', 'JJ']]
	39	['0.08866771618894642', '0.0887']	[['TO', 'BENTITY', 'VBZ']]
	40	['0.08661869759955752', '0.0867']	[['TO', 'CD', 'NNS']]
	41	['0.08514462749385203', '0.08524308351346241']	[['TO', 'VB', 'DT'], ['TO', 'DT', 'NN']]
	42	['0.08337075136385982', '0.08342870552744756']	[['TO', 'DT', 'NN'], ['TO', 'DT', 'JJ']]
	43	['0.07960070756603498', '0.0797']	[['TO', 'CD', 'NN']]
	44	['0.07780929105679649', '0.0779']	[['TO', 'DT', 'NN']]
	45	['0.07722756115003596', '0.0773']	[['TO', 'DT', 'VBN']]
	46	['0.07395065741864523', '0.07396']	[['TO', 'DT', 'JJ']]
	47	['0.071210120133533', '0.0713']	[['TO', 'DT', 'VBN']]
	48	['0.07026774811838979', '0.0703']	[['TO', 'CD', 'CC']]
	49	['0.06824305528279685', '0.0683']	[['TO', 'NN', 'BENTITY']]
	50	['0.06788392300174215', '0.0679']	[['TO', 'DT', 'JJR']]
	51	['0.06701303511384292', '0.06715530897757625']	[['TO', 'DT', 'RB'], ['TO', 'JJ', 'BENTITY']]
	52	['0.06524339416204639', '0.0653']	[['TO', 'BENTITY2', 'DT']]
	53	['0.0647298994918251', '0.0647416994327218']	[['TO', 'CD', 'NN'], ['TO', 'VB', 'DT']]
	54	['0.0588327742054295', '0.0589']	[['TO', 'CC', 'VB']]
	55	['0.05655778585637683', '0.0566']	[['TO', 'DT', 'VBG']]
	56	['0.055364825979396334', '0.0554']	[['TO', 'CD', 'NN']]
	57	['0.054527382363740134', '0.0546']	[['TO', 'DT', 'NN']]
	58	['0.05422860419257983', '0.0543']	[['TO', 'VB', 'TO']]
	59	['0.0538328723128395', '0.0539']	[['TO', 'NN', 'CC']]
	60	['0.05185937591813707', '0.0519']	[['TO', 'DT', 'NN']]
	61	['0.05122780471599225', '0.05139142267879063']	[['TO', 'VB', 'DT'], ['TO', 'NN', 'NN']]
	62	['0.0501387691998909', '0.0502']	[['TO', 'DT', 'JJ']]
	63	['0.04827242165673025', '0.0483']	[['TO', 'DT', 'NN']]
	64	['0.04793824125056829', '0.04794']	[['TO', 'DT', 'JJR']]
	65	['0.047586726122759604', '0.0476']	[['TO', 'RB', 'TO']]
	66	['0.04530741180487158', '0.0454']	[['TO', 'VB', 'DT']]
	67	['0.04488062461672063', '0.0449']	[['TO', 'CC', 'VBZ']]
	68	['0.04259596232913942', '0.0426']	[['TO', 'NN', 'CC']]
	69	['0.0421919336993338', '0.0422']	[['TO', 'CD', 'NN']]
	70	['0.041111038558418134', '0.0412']	[['TO', 'NN', 'BENTITY']]
	71	['0.039726140438725605', '0.0398']	[['TO', 'VB', 'TO']]
	72	['0.03827236187091109', '0.0383']	[['TO', 'BENTITY1', 'CC']]
	73	['0.037210728115475884', '0.0373']	[['TO', 'NN', 'CC']]
	74	['0.03660543416563407', '0.0367']	[['TO', 'NN', 'CC']]
	75	['0.035698800664573406', '0.03579343182162579']	[['TO', 'NN', 'IN'], ['TO', 'CC', 'VBZ'], ['TO', 'BENTITY', 'NN']]
	76	['0.034161086756965754', '0.0342']	[['TO', 'NN', 'IN']]
	77	['0.03367082223531831', '0.033774155801853396']	[['TO', 'VB', 'DT'], ['TO', 'NN', 'BENTITY']]
	78	['0.03340023790653862', '0.033411762585412584']	[['TO', 'DT', 'JJ']]
	79	['0.03175799318207248', '0.03179014713279502']	[['TO', 'VB', 'DT'], ['TO', 'DT', 'JJ']]
	80	['0.031189389931112636', '0.0312']	[['TO', 'DT', 'JJ']]
	81	['0.03053860251783343', '0.0306']	[['TO', 'DT', 'NN']]
	82	['0.03037536466501075', '0.0304']	[['TO', 'CD', 'NN']]
	83	['0.029640820581707427', '0.0297']	[['TO', 'NN', 'IN']]
	84	['0.02936380884832722', '0.0294']	[['TO', 'VB', 'CC']]
	85	['0.029209669188853316', '0.0293']	[['TO', 'NN', 'BENTITY']]
	86	['0.02880113659699129', '0.0289']	[['TO', 'VB', 'NN']]
	87	['0.028651320758750515', '0.0287']	[['TO', 'BENTITY', 'NNS']]
	88	['0.0259727723787662', '0.02598']	[['TO', 'DT', 'JJ']]
	89	['0.025332372190411914', '0.0254']	[['TO', 'VB', 'DT']]
	90	['0.025030295834255492', '0.0251']	[['TO', 'BENTITY2', 'CC']]
	91	['0.024579274092196606', '0.0246']	[['TO', 'NN', 'NN']]
	92	['0.024349044141707615', '0.0244']	[['TO', 'DT', 'RB']]
	93	['0.023834487199109092', '0.0239341900230326']	[['TO', 'NN', 'CC'], ['TO', 'BENTITY', 'VBZ']]
	94	['0.023394688762949024', '0.02346285879745343']	[['TO', 'VB', 'DT'], ['TO', 'DT', 'JJ']]
	95	['0.022590963731362525', '0.0226']	[['TO', 'CD', '#']]
	96	['0.022260579472038442', '0.022347943872718802']	[['TO', 'NN', 'IN'], ['TO', 'NN', 'CC']]
	97	['0.021497026252929277', '0.0215']	[['TO', 'CD', 'NN']]
	98	['0.019618210578559496', '0.0197']	[['TO', 'BENTITY', 'NN']]
	99	['0.019317786868810163', '0.0194']	[['TO', 'BENTITY', 'NNS']]
	100	['0.01909554179623059', '0.0191']	[['TO', 'NN', 'NNS']]
	101	['0.01883962924282618', '0.0189']	[['TO', 'VB', 'CC']]
	102	['0.018739028238747846', '0.0188']	[['TO', 'BENTITY', 'NN']]
	103	['0.01850634758838983', '0.0186']	[['TO', 'BENTITY', 'NN']]
	104	['0.018403228667245225', '0.0185']	[['TO', 'JJ', 'NN']]
	105	['0.01793131536433424', '0.018018954477797226']	[['TO', 'BENTITY', 'VBN'], ['TO', 'JJ', 'NNS']]
	106	['0.017538586784422112', '0.0176']	[['TO', 'CD', 'NN']]
	107	['0.017056182765778145', '0.0171']	[['TO', 'NN', 'IN']]
	108	['0.0168418394634422', '0.0169']	[['TO', 'BENTITY', 'IN']]
	109	['0.016353764701887402', '0.0164']	[['TO', 'NN', 'BENTITY']]
	110	['0.016259993638651264', '0.0163']	[['TO', 'IN', 'BENTITY']]
	111	['0.01578410451513982', '0.0158']	[['TO', 'VB', 'BENTITY']]
	112	['0.015388808684783224', '0.01544687275871887']	[['TO', 'CD', 'JJ'], ['TO', 'BENTITY1', 'NN'], ['TO', 'JJ', 'BENTITY']]
	113	['0.015216904250335414', '0.015282477607656074']	[['TO', 'BENTITY', 'IN'], ['TO', 'CD', 'NN']]
	114	['0.015186237018762505', '0.0152']	[['TO', 'VB', 'BENTITY']]
	115	['0.014986860483946273', '0.01501071819313169']	[['TO', 'VB', 'BENTITY'], ['TO', 'BENTITY', 'JJ']]
	116	['0.014756121021747871', '0.014804678549314953']	[['TO', 'BENTITY', 'IN'], ['TO', 'NN', 'BENTITY']]
	117	['0.014684586570618016', '0.0147']	[['TO', 'JJ', 'CC']]
	118	['0.014561666110068447', '0.0146']	[['TO', 'NN', 'JJ']]
	119	['0.01441339959419119', '0.0145']	[['TO', 'CD', 'VBG']]
	120	['0.013843401871691932', '0.013896166861576754']	[['TO', 'VB', 'DT'], ['TO', 'BENTITY', 'VBN']]
	121	['0.013168042668090843', '0.0132']	[['TO', 'VB', 'BENTITY']]
	122	['0.013037762012753355', '0.0131']	[['TO', 'NN', 'IN']]
	123	['0.012920241076941645', '0.01293']	[['TO', 'JJ', 'BENTITY2']]
	124	['0.012847633285726376', '0.0129']	[['TO', 'VB', 'NN']]
	125	['0.012486910869420094', '0.012545848353421608']	[['TO', 'CD', 'CD'], ['TO', 'DT', 'JJ']]
	126	['0.01198499141811811', '0.01199']	[['TO', 'VBN', 'BENTITY']]
	127	['0.011817642512511047', '0.011839566027582665']	[['TO', 'VBN', 'BENTITY'], ['TO', 'VB', 'NN'], ['TO', 'CD', 'NNS'], ['TO', 'NN', 'IN']]
	128	['0.01159514199295631', '0.011650497250383605']	[['TO', 'VB', 'JJ'], ['TO', 'VB', 'BENTITY']]
	129	['0.011302574766993222', '0.011337133161484443']	[['TO', 'VB', 'BENTITY'], ['TO', 'NN', 'IN']]
	130	['0.011145766147374612', '0.011184235181145813']	[['TO', 'VB', 'NN'], ['TO', 'NN', 'NN'], ['TO', 'VB', 'BENTITY']]
	131	['0.010888425493011293', '0.0109']	[['TO', 'CD', 'NN']]
	132	['0.010708102132155124', '0.0108']	[['TO', 'CD', 'NNS']]
	133	['0.010624403776828207', '0.0107']	[['TO', 'CD', 'NN']]
	134	['0.010374834110117458', '0.0104']	[['TO', 'NN', 'NNS']]
	135	['0.010195551927986771', '0.0102']	[['TO', 'VB', 'BENTITY']]
	136	['0.010101057315062733', '0.0102']	[['TO', 'CD', 'NNS']]
	137	['0.009940091921901567', '0.009966788585050922']	[['TO', 'CD', 'RB'], ['TO', 'BENTITY', 'NNS'], ['TO', 'BENTITY1', 'BENTITY'], ['TO', 'BENTITY', 'BENTITY1']]
	138	['0.009831077514168046', '0.009879813968351744']	[['TO', 'CD', 'NNS'], ['TO', 'JJ', 'BENTITY']]
	139	['0.009469816650252486', '0.0095']	[['TO', 'CD', 'SYM']]
	140	['0.009391568707789668', '0.0094']	[['TO', 'VB', 'BENTITY']]
	141	['0.009174066745325202', '0.0092']	[['TO', 'BENTITY', 'VBN']]
	142	['0.009082277542464323', '0.009114647616029741']	[['TO', 'VB', 'BENTITY'], ['TO', 'JJ', 'BENTITY']]
	143	['0.008926013713254272', '0.008944675303673037']	[['TO', 'VB', 'NN'], ['TO', 'BENTITY', 'NN']]
	144	['0.008809719140465926', '0.008836436331991892']	[['TO', 'VB', 'NNS'], ['TO', 'NN', 'IN']]
	145	['0.008699985821257085', '0.008732486975128127']	[['TO', 'CD', 'NN'], ['TO', 'VB', 'BENTITY']]
	146	['0.008605174169234425', '0.008605175699059484']	[['TO', 'BENTITY2', 'BENTITY'], ['TO', 'BENTITY', 'BENTITY2']]
	147	['0.008540861877351149', '0.0086']	[['TO', 'NN', 'NNS']]
	148	['0.008355486300071274', '0.0084']	[['TO', 'VB', 'BENTITY']]
	149	['0.00817490106200493', '0.0082']	[['TO', 'CD', 'NNS']]
	150	['0.00812450935148726', '0.0082']	[['TO', 'CD', 'RB']]
	151	['0.007878359069272423', '0.0079']	[['TO', 'VB', 'NN']]
	152	['0.007657732464670317', '0.0077']	[['TO', 'VB', 'BENTITY']]
	153	['0.007510796500122279', '0.00752']	[['TO', 'NNS', 'IN']]
	154	['0.007376479888577081', '0.0074']	[['TO', 'CD', 'NN']]
	155	['0.00728473762795807', '0.007315789558514412']	[['TO', 'BENTITY1', 'CD'], ['TO', 'VB', 'DT'], ['TO', 'CD', 'CC'], ['TO', 'VB', 'BENTITY']]
	156	['0.007272223651211832', '0.007276298107254574']	[['TO', 'NN', 'NN'], ['TO', 'BENTITY2', 'NNS']]
	157	['0.00723711844508767', '0.0073']	[['TO', 'VB', 'CC']]
	158	['0.007000375736652085', '0.00701']	[['TO', 'VB', 'NN']]
	159	['0.00678839369071378', '0.006808919234579207']	[['TO', 'CD', 'IN'], ['TO', 'JJ', 'BENTITY']]
	160	['0.0067659297264512554', '0.006768663543869344']	[['TO', 'VB', 'NNS'], ['TO', 'CD', '#']]
	161	['0.006729864040805715', '0.00673']	[['TO', 'JJ', 'NN']]
	162	['0.006619589174642372', '0.006650891097744367']	[['TO', 'NN', 'BENTITY2'], ['TO', 'CD', '#'], ['TO', 'NN', 'NN'], ['TO', 'BENTITY', 'VBN']]
	163	['0.006339802214203844', '0.0064']	[['TO', 'CD', 'NN']]
	164	['0.006276026142424628', '0.0063']	[['TO', 'VB', 'BENTITY']]
	165	['0.006235440584270432', '0.00624']	[['TO', 'BENTITY', 'VBG']]
	166	['0.006019564780543867', '0.006020809641050405']	[['TO', 'VB', 'CC'], ['TO', 'JJ', 'JJ']]
	167	['0.005956993459145872', '0.00596']	[['TO', 'NN', 'IN']]
	168	['0.005792497252743334', '0.005805318694251862']	[['TO', 'CD', 'NN'], ['TO', 'VBN', 'BENTITY'], ['TO', 'NNS', 'IN']]
	169	['0.005726313703365536', '0.00573']	[['TO', 'BENTITY', 'RB']]
	170	['0.005397969859628703', '0.0054']	[['TO', 'VB', 'JJ']]
	171	['0.005303508402449755', '0.005326737169289402']	[['TO', 'VB', 'NN'], ['TO', 'CD', 'NN']]
	172	['0.005289441769573787', '0.005289703018674406']	[['TO', 'NN', 'NN'], ['TO', 'BENTITY', 'NN']]
	173	['0.005206739607277864', '0.00521']	[['TO', 'CD', 'NNS']]
	174	['0.005152989143477479', '0.005171023795128986']	[['TO', 'JJ', 'NN'], ['TO', 'JJ', 'BENTITY2']]
	175	['0.005095544748586206', '0.0051']	[['TO', 'JJ', 'BENTITY2']]
	176	['0.005066348772951958', '0.0051']	[['TO', 'NNS', 'IN']]
	177	['0.004796227607207067', '0.0048']	[['TO', 'VB', 'JJ']]
	178	['0.004766791137612832', '0.0048']	[['TO', 'BENTITY', 'RB']]
	179	['0.004653922150218823', '0.0047']	[['TO', 'VB', 'BENTITY']]
	180	['0.004618634681031616', '0.00462']	[['TO', 'NN', 'NN']]
	181	['0.004567993636201714', '0.0046']	[['TO', 'BENTITY', '#']]
	182	['0.004525587228233661', '0.00453']	[['TO', 'CD', 'NNS']]
	183	['0.004475861701435168', '0.004479806990385714']	[['TO', 'NN', 'NN'], ['TO', 'JJ', 'NN']]
	184	['0.004430896932748193', '0.004446294041508227']	[['TO', 'RB', 'VB'], ['TO', 'NN', 'NN']]
	185	['0.004411398457193498', '0.00442']	[['TO', 'NN', 'NN']]
	186	['0.0043681926748270015', '0.0044']	[['TO', 'VB', 'JJ']]
	187	['0.004333213488520935', '0.004334664779849695']	[['TO', 'NN', 'NN'], ['TO', 'CD', '#']]
	188	['0.004245295510779347', '0.004251531828497308']	[['TO', 'NN', '#'], ['TO', 'BENTITY', 'MD']]
	189	['0.004217899627165927', '0.004220308976835939']	[['TO', 'BENTITY', 'VBD'], ['TO', 'VB', 'BENTITY']]
	190	['0.004169272447223845', '0.004176863436319935']	[['TO', 'JJ', 'NN'], ['TO', 'CD', 'SYM']]
	191	['0.0041300229003106755', '0.00413984829214333']	[['TO', 'RB', 'RB'], ['TO', 'CD', 'VBN']]
	192	['0.004099671954549174', '0.00411415102626048']	[['TO', 'BENTITY2', 'BENTITY1'], ['TO', 'BENTITY1', 'BENTITY2'], ['TO', 'BENTITY2', 'NNS'], ['TO', 'NN', 'NN'], ['TO', 'JJ', 'NN']]
	193	['0.004072508973576575', '0.0041']	[['TO', 'DT', 'BENTITY']]
	194	['0.004027310966364821', '0.004038255673334356']	[['TO', 'BENTITY', 'VBG'], ['TO', 'CD', 'NN']]
	195	['0.003942641543324429', '0.003953072428355946']	[['TO', 'VB', 'NNS'], ['TO', 'CD', 'NN'], ['TO', 'VB', 'CD']]
	196	['0.003910707180042362', '0.00392']	[['TO', 'RB', 'IN']]
	197	['0.0038104189957844465', '0.003823498109633487']	[['TO', 'VB', 'BENTITY1'], ['TO', 'BENTITY', 'RB'], ['TO', 'NN', '#']]
	198	['0.003774721002170597', '0.003791872381462874']	[['TO', 'NN', 'NN'], ['TO', 'JJ', 'NNS'], ['TO', 'JJ', 'BENTITY1'], ['TO', 'VB', 'NN']]
	199	['0.003725825332325415', '0.003740044997455439']	[['TO', 'NN', 'NN'], ['TO', 'JJ', 'NN'], ['TO', 'VB', 'BENTITY1']]
	200	['0.0037070369115234213', '0.00371']	[['TO', 'JJ', 'NNS']]
	201	['0.0036733437676312645', '0.0037']	[['TO', 'VB', 'NN']]
	202	['0.003644525971705899', '0.00365']	[['TO', 'DT', 'BENTITY']]
	203	['0.0036194958149717137', '0.0036213844397976623']	[['TO', 'NN', 'BENTITY2'], ['TO', 'NNS', 'VBZ']]
	204	['0.003603171533937112', '0.00361']	[['TO', 'NN', 'NN']]
	205	['0.003454798331674625', '0.003466961530922614']	[['TO', 'NN', 'NNS'], ['TO', 'BENTITY', 'NNS'], ['TO', 'DT', 'IN']]
	206	['0.0034089200555433904', '0.003422911770362579']	[['TO', 'CD', 'NNS'], ['TO', 'NN', 'NN'], ['TO', 'DT', 'CD']]
	207	['0.0033714650044996213', '0.0034']	[['TO', 'NNS', 'VBG']]
	208	['0.003350063886483474', '0.00336']	[['TO', 'NN', 'NN']]
	209	['0.0033226510206229147', '0.003323184176040714']	[['TO', 'VB', 'NN'], ['TO', 'CD', 'NN']]
	210	['0.0033021940319622302', '0.003302606875030453']	[['TO', 'BENTITY2', 'CD'], ['TO', 'VBN', 'JJ']]
	211	['0.0032721533707864912', '0.0032852000155307666']	[['TO', 'VB', 'JJ'], ['TO', 'JJ', 'NNS']]
	212	['0.0032515815796084107', '0.00326']	[['TO', 'NN', 'NN']]
	213	['0.003207760967578445', '0.0032199188991964157']	[['TO', 'BENTITY1', 'NNS'], ['TO', 'NN', 'NNS'], ['TO', 'JJ', 'NN']]
	214	['0.003201689731403221', '0.00321']	[['TO', 'NN', 'NN']]
	215	['0.0031722786489208686', '0.0031783538095540727']	[['TO', 'CC', 'BENTITY'], ['TO', 'BENTITY2', 'VBZ']]
	216	['0.003157259415223218', '0.00316']	[['TO', 'NN', 'NN']]
	217	['0.0030904801422874722', '0.0031046023224943244']	[['TO', 'CC', 'NNS'], ['TO', 'DT', 'JJ'], ['TO', 'RB', 'JJ'], ['TO', 'VB', 'BENTITY2'], ['TO', 'NNS', 'IN']]
	218	['0.0030883345762503203', '0.0031']	[['TO', 'NN', 'NN']]
	219	['0.0030477282436331015', '0.00305']	[['TO', 'NN', 'NN']]
	220	['0.003024466526315937', '0.00303']	[['TO', 'VB', 'NN']]
	221	['0.002988604352754859', '0.00299']	[['TO', 'NN', 'NN']]
	222	['0.0029406795809152147', '0.0029495276075295293']	[['TO', 'NN', 'NN'], ['TO', 'NNS', 'CC']]
	223	['0.002869165148644964', '0.00287']	[['TO', 'VB', 'NN']]
	224	['0.0028469481011733824', '0.0028534925890713746']	[['TO', 'VBN', 'BENTITY2'], ['TO', 'VB', 'BENTITY2']]
	225	['0.0028321209358292358', '0.00284']	[['TO', 'VBG', 'NN']]
	226	['0.0027833606445613777', '0.002794973435177094']	[['TO', 'CD', '#'], ['TO', 'VB', 'NN'], ['TO', 'JJ', 'NN']]
	227	['0.00276726649951065', '0.002772648925019949']	[['TO', 'VBN', 'BENTITY2'], ['TO', 'PRP$', 'NNP'], ['TO', 'VB', 'NN']]
	228	['0.00275451635637845', '0.00276']	[['TO', 'BENTITY1', 'NNS']]
	229	['0.0027296639687483582', '0.00273']	[['TO', 'JJ', 'NN']]
	230	['0.002684212367666688', '0.0026948058924356312']	[['TO', 'JJ', 'BENTITY2'], ['TO', 'CD', 'NN'], ['TO', 'VBG', 'NN']]
	231	['0.002671032471278848', '0.00268']	[['TO', 'DT', 'NN']]
	232	['0.0026356848705377037', '0.00264']	[['TO', 'BENTITY', 'NN']]
	233	['0.0025972972370914378', '0.002604148504274614']	[['TO', 'JJ', 'NNS'], ['TO', 'DT', 'NNS']]
	234	['0.002548754991181526', '0.00255']	[['TO', 'BENTITY2', 'NN']]
	235	['0.0025346827889649003', '0.00254']	[['TO', 'BENTITY2', 'NNS']]
	236	['0.0024919847812271967', '0.002502834158804573']	[['TO', 'VB', 'NNS'], ['TO', 'VB', 'NN'], ['TO', 'BENTITY', 'DT']]
	237	['0.002484172965840373', '0.0025']	[['TO', 'BENTITY2', 'VBN']]
	238	['0.0024557322720979414', '0.00246']	[['TO', 'VB', 'BENTITY1']]
	239	['0.0024338603797732193', '0.0024367580884395493']	[['TO', 'VB', 'BENTITY2'], ['TO', 'JJ', 'BENTITY2']]
	240	['0.0024046551830990202', '0.00241']	[['TO', 'BENTITY2', 'VBD']]
	241	['0.0023750427238062037', '0.0023846783785502804']	[['TO', 'CD', 'WRB'], ['TO', 'VB', '#']]
	242	['0.0023504860748698557', '0.00236']	[['TO', 'BENTITY', 'CC']]
	243	['0.002333291360017837', '0.00234']	[['TO', 'JJ', 'BENTITY1']]
	244	['0.0023113757332007146', '0.00232']	[['TO', 'VB', 'NN']]
	245	['0.0022877590783804626', '0.0023']	[['TO', 'VB', 'JJ']]
	246	['0.0022722947903934675', '0.002274985133723394']	[['TO', 'VB', 'RB'], ['TO', 'CD', 'IN']]
	247	['0.0022571977777710184', '0.00226']	[['TO', 'VB', 'BENTITY']]
	248	['0.002233073593088002', '0.0022365772751465006']	[['TO', 'NN', 'CD'], ['TO', 'JJ', 'NN']]
	249	['0.0022056592726402927', '0.002211879812886402']	[['TO', 'NN', 'CC'], ['TO', 'VB', 'RB'], ['TO', 'VB', 'BENTITY2']]
	250	['0.0021890020789393926', '0.0022']	[['TO', 'JJ', 'BENTITY2']]
	251	['0.002139570434689655', '0.0021483523350765265']	[['TO', 'VB', 'NN'], ['TO', 'RB', 'VB']]
	252	['0.002125911769688581', '0.00213341559163498']	[['TO', 'JJ', 'BENTITY2'], ['TO', 'BENTITY', 'WRB'], ['TO', 'WRB', 'BENTITY'], ['TO', 'VB', 'IN']]
	253	['0.002118452239191472', '0.0021220438047930097']	[['TO', 'VB', 'NN']]
	254	['0.002091490439842948', '0.0021']	[['TO', 'JJ', 'NNS']]
	255	['0.0020462216860369126', '0.002049757989244889']	[['TO', 'JJ', 'NN'], ['TO', 'VB', 'NN']]
	256	['0.0020217474584260484', '0.00203']	[['TO', 'JJ', 'NN']]
	257	['0.0019912129170630588', '0.002000514607804919']	[['TO', 'CD', 'CD'], ['TO', 'VB', 'NN'], ['TO', 'JJ', 'NNS']]
	258	['0.001979496046086408', '0.001987230300577773']	[['TO', 'VB', 'JJ'], ['TO', 'JJ', 'NN']]
	259	['0.0019699279102119403', '0.001973718220942769']	[['TO', 'VB', 'JJ'], ['TO', 'PRP$', 'NN']]
	260	['0.0019598486869053713', '0.0019608005286074846']	[['TO', 'CC', 'BENTITY'], ['TO', 'VB', 'BENTITY2']]
	261	['0.0019336193266612746', '0.00194']	[['TO', 'VB', 'NN']]
	262	['0.0019145912437135738', '0.0019190828091802349']	[['TO', 'VB', 'NN'], ['TO', 'CD', 'NNS']]
	263	['0.0018997379510820819', '0.0019']	[['TO', 'RB', 'JJR']]
	264	['0.0018779113139700705', '0.0018820390956087061']	[['TO', 'NN', 'NNS'], ['TO', 'VB', 'NNS']]
	265	['0.0018724905725878357', '0.00188']	[['TO', 'RB', 'VB']]
	266	['0.0018421777878443622', '0.0018427042130175538']	[['TO', 'VB', 'NNS'], ['TO', 'VB', 'JJ'], ['TO', 'NN', 'VBG']]
	267	['0.0018142951744848125', '0.0018175402274064859']	[['TO', 'VBN', 'BENTITY2'], ['TO', 'JJ', 'NN']]
	268	['0.0017992943700361886', '0.0018004631504414355']	[['TO', 'VB', 'BENTITY2'], ['TO', 'JJ', 'JJ']]
	269	['0.0017800082329930622', '0.0017880941390304524']	[['TO', 'VBN', 'BENTITY2'], ['TO', 'VB', 'NN']]
	270	['0.0017716861051038', '0.00178']	[['TO', 'VB', 'BENTITY2']]
	271	['0.0017372668919715863', '0.0017385277342134675']	[['TO', 'JJ', 'NNS'], ['TO', 'VB', 'NN']]
	272	['0.0017173993716745094', '0.0017255558948226564']	[['TO', 'BENTITY', 'FW'], ['TO', 'JJ', 'NN']]
	273	['0.00170889194691279', '0.00171']	[['TO', 'BENTITY', 'JJ']]
	274	['0.0016864203074055835', '0.0016926772457531748']	[['TO', 'NNS', 'IN'], ['TO', 'CD', 'NN'], ['TO', 'CD', 'NNS']]
	275	['0.0016793566207421143', '0.00168035406752826']	[['TO', 'VB', 'JJ'], ['TO', 'CD', 'NNS']]
	276	['0.0016505657375115081', '0.0016527248568881815']	[['TO', 'BENTITY', 'CC'], ['TO', 'VB', 'NNS'], ['TO', 'IN', 'JJ']]
	277	['0.001633682053372297', '0.0016418066435542828']	[['TO', 'CD', 'NN'], ['TO', 'VB', 'NNS']]
	278	['0.001616695931643855', '0.0016219046779222545']	[['TO', 'BENTITY2', 'IN'], ['TO', 'JJ', 'BENTITY2']]
	279	['0.0016132046859292162', '0.00162']	[['TO', 'BENTITY1', 'VBZ']]
	280	['0.0015939315311105412', '0.0015964463376889949']	[['TO', 'RB', 'VBN'], ['TO', 'CD', 'VBG'], ['TO', 'JJ', 'NNS']]
	281	['0.001567344817257264', '0.001573144305538442']	[['TO', 'VB', 'NN'], ['TO', 'JJ', 'BENTITY2']]
	282	['0.0015463206679954791', '0.0015520027621600272']	[['TO', 'CD', 'NN'], ['TO', 'CD', 'VBD']]
	283	['0.001543272308374462', '0.00155']	[['TO', 'NN', 'BENTITY1']]
	284	['0.0015012410341940369', '0.0015062417379962977']	[['TO', 'VB', 'NN'], ['TO', 'FW', 'FW'], ['TO', 'VB', 'RB']]
	285	['0.0014900318543855464', '0.0015']	[['TO', 'VB', 'NN']]
	286	['0.001481834542650193', '0.00149']	[['TO', 'BENTITY', 'VBD']]
	287	['0.001461515301455535', '0.0014681663090481208']	[['TO', 'VBN', 'BENTITY2'], ['TO', 'JJ', 'JJ']]
	288	['0.0014443711549622477', '0.0014490256335778775']	[['TO', 'CD', 'VBD'], ['TO', 'PRP$', 'NN']]
	289	['0.001441345128069471', '0.00145']	[['TO', 'BENTITY2', 'NN']]
	290	['0.0014012105169269044', '0.00141']	[['TO', 'JJ', 'BENTITY2']]
	291	['0.0013832031289957771', '0.00139']	[['TO', 'VB', 'NNS']]
	292	['0.0013630172906255074', '0.0013670937057077156']	[['TO', 'PRP$', 'JJ'], ['TO', 'PRP$', 'NN'], ['TO', 'VB', 'BENTITY2']]
	293	['0.0013565537869217696', '0.0013601721974418682']	[['TO', 'BENTITY2', 'NN'], ['TO', 'VB', '#']]
	294	['0.0013532974207711435', '0.00136']	[['TO', 'BENTITY2', 'NN']]
	295	['0.0013383526784359096', '0.0013400921418702423']	[['TO', 'PRP$', 'NN'], ['TO', 'BENTITY2', 'NNS']]
	296	['0.0013281114856516793', '0.00133']	[['TO', 'VB', 'NN']]
